headline,category,content,url
"Amanci polskiego kina. Quiz sprawdzi, czy rozpoznasz ich na zdjęciach",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,16217,najwieksi-amanci-w-historii-polskiego-kina-rozpoznasz-ich.html"
Czy dopasujesz piosenkę do wykonawcy? Quiz dla fanów polskiej muzyki!,yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,23877,czy-dopasujesz-poprawnie-piosenke-do-wykonawcy-to-trudny.html"
"To znane aktorki PRL-u! Wiesz, w których produkcjach NIE wystąpiły?",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,20083,urodziles-sie-w-czasach-prl-u-to-na-bank-kojarzysz-te.html"
"Myślisz, że znasz prawdziwe imiona gwiazd? Ten quiz może cię zaskoczyć!",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,23609,myslisz-ze-znasz-prawdziwe-imiona-gwiazd-ten-quiz-cie.html"
"Dobrze podpisaliśmy tych polskich aktorów? Rozwiąż quiz, zawalcz o 12/12",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,21440,polscy-aktorzy-na-zdjeciach-dobrze-ich-podpisalismy-rozwiaz.html"
Dopasujesz reżysera do filmu? 11/11 tylko dla prawdziwych fanów kina,yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,23568,dopasujesz-rezysera-do-filmu-w-tym-quizie-komplet-punktow.html"
Quiz wiedzy o polskich serialach. Komplet punktów zdobędą prawdziwi fani,yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,23541,quiz-wiedzy-o-polskich-serialach-komplet-punktow-zdobeda.html"
"Wiesz, czym są fiszbiny? Rozwiąż quiz i sprawdź swoją wiedzę o modzie",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,23506,fiszbiny-poszetki-butonierki-wiesz-czym-sa-rozwiaz-quiz-i.html"
Quiz tylko dla prawdziwych fanów serialu 'Klan'. Młodzież jest bez szans,yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,23505,quiz-tylko-dla-prawdziwych-milosnikow-seriali-10-13-to.html"
"Jesteś fanem polskiego kina? Sprawdź, czy rozpoznasz filmowe cytaty",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,23460,jestes-fanem-polskiego-kina-komplet-punktow-w-tym-quizie-to.html"
Rozpoznasz te polskie aktorki na zdjęciach? Zgarnij tutaj okrągłe 12/12!,yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,21300,czy-uda-ci-sie-rozpoznac-te-polskie-aktorki-na-zdjeciach.html"
Rozpoznasz tych prezenterów telewizyjnych na zdjęciach? Sprawdź się!,yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,20874,to-quiz-o-prezenterach-telewizyjnych-zadanie-nie-jest.html"
"W tym quizie musisz rozpoznać twarze aktorów. Uważaj, nie będzie łatwo",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,23394,pazura-kot-boberek-w-tym-quizie-musisz-rozpoznac-twarze.html"
"Doda ułożyła z nami pytania do tego quizu! Zobacz, czy sobie poradzisz",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,7643,doda-ulozyla-z-nami-pytania-do-tego-quizu-zobacz-czy-sobie.html"
"Kogo nazywamy 'królem rock'n'rolla'? Wiesz? Super, masz już jeden punkt",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,6992,najslynniejsi-ludzie-w-historii-rozpoznasz-ich-po-przydomku.html"
"To dzieło Mickiewicza czy piosenka disco polo? Myślisz, że odróżnisz?",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,7115,to-dzielo-mickiewicza-czy-piosenka-disco-polo-myslisz-ze.html"
"Ten quiz zweryfikuje, jak dobrze znasz programy rozrywkowe z lat 90.",yapping,"Error scraping URL: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""[id=""gazeta_article_body""]""}
  (Session info: chrome=131.0.6778.140); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x002C34A3+25059]
	(No symbol) [0x0024CEA4]
	(No symbol) [0x0012BEC3]
	(No symbol) [0x0016FD86]
	(No symbol) [0x0016FFCB]
	(No symbol) [0x001AD952]
	(No symbol) [0x00191F44]
	(No symbol) [0x001AB51E]
	(No symbol) [0x00191C96]
	(No symbol) [0x00163FAC]
	(No symbol) [0x00164F3D]
	GetHandleVerifier [0x005B5613+3113811]
	GetHandleVerifier [0x005CA2DA+3199002]
	GetHandleVerifier [0x005C2AB2+3168242]
	GetHandleVerifier [0x00363310+680016]
	(No symbol) [0x002557ED]
	(No symbol) [0x00252A98]
	(No symbol) [0x00252C35]
	(No symbol) [0x00245890]
	BaseThreadInitThunk [0x7684FCC9+25]
	RtlGetAppContainerNamedObjectPath [0x7777809E+286]
	RtlGetAppContainerNamedObjectPath [0x7777806E+238]
	(No symbol) [0x00000000]
","https://www.plotek.pl/plotek/13,154581,12399,programy-rozrywkowe-z-lat-90-pamietasz-je-jeszcze.html"
Agata Sawicka znów wprowadziła się do Wojtka. 'Robię krok w tył',yapping,"Wojtek Sawicki zmaga się z dystrofią mięśniową Duchenne'a. Od lat prowadzi konto na Instagramie Life on Wheelz, gdzie dzieli się swoją codziennością. W 2022 roku wziął ślub z Agatą, która była dla n","https://www.plotek.pl/plotek/7,154063,31547626,agata-sawicka-znow-wprowadzila-sie-do-wojtka-wszystko-przez.html"
Sekielski o alkoholizmie. Mówi o sprzątaniu rzygowin i 'praniu zafajdanych majtek',yapping,Marek Sekielski jest producentem telewizyjnym. Razem z Tomaszem Sekielskim zrealizował takie głośne produkcje dokumentalne jak Tylko nie mów nikomu oraz Zabawa w chowanego. 46-latek kilka lat temu,"https://www.plotek.pl/plotek/7,154063,31547606,marek-sekielski-o-alkoholizmie-mowi-o-sprzataniu-rzygowin-i.html"
"Viki Gabor kocha sztuczne rzęsy. Pokazała się bez nich, a fani oniemieli",yapping,"Viki Gabor dała się poznać jako jedna z najbardziej rozpoznawalnych gwiazd młodego pokolenia w Polsce. Wszystko za sprawą popularnego programu TVP The Voice Kids, a także Eurowizji Junior, którą wyg","https://www.plotek.pl/plotek/7,154063,31546929,viki-gabor-nie-pokazuje-sie-bez-sztucznych-rzes-jak-wyglada.html"
Smaszcz nadała synowi Hakiela uroczy pseudonim. Tak go określiła [PLOTEK EXCLUSIVE],yapping,"Marcin Hakiel niedawno doczekał się trzeciego dziecka. Tancerz od dłuższego czasu związany jest z Dominiką Serowską, a w maju ogłosili, że spodziewają się pierwszego wspólnego dziecka. Syn pary przysz","https://www.plotek.pl/plotek/7,154063,31546915,paulina-smaszcz-o-synu-marcina-hakiela-i-dominiki-serowskiej.html"
Wojciech Jagielski zniknął z telewizji i poszedł do 'zwykłej' pracy. Narzeka na zarobki,yapping,Wojciech Jagielski swego czasu był jedną z popularniejszych osobowości medialnych w Polsce. Pod koniec lat 90. był gospodarzem cieszącego się dużą oglądalnością talk-show zatytułowanego Wieczór z Wam,"https://www.plotek.pl/plotek/7,154063,31547498,wojciech-jagielski-jakis-czas-temu-zniknal-z-telewizji-dzis.html"
Michalczewski pochwalił się jedyną córką. Ma trzech starszych braci i nosi rzadkie imię,yapping,"Dariusz Michalczewski to nie tylko spełniony pięściarz z sukcesami, ale i ojciec czwórki dzieci. Sportowiec ma trzech synów - Michała, Nicolasa oraz Dariusza, a także jedną córkę. Dziewczynka dostała","https://www.plotek.pl/plotek/7,154063,31546882,michalczewski-pochwalil-sie-jedyna-corka-ma-trzech-starszych.html"
Ukochana Hakiela pokazała twarz syna. W końcu znamy też imię!,yapping,"Marcin Hakiel i Dominika Serowska 4 grudnia poinformowali na Instagramie, że ich syn jest już na świecie. Fani pary bardzo czekali na ten dzień, a gdy do mediów społecznościowych trafiło pierwsze zdję","https://www.plotek.pl/plotek/7,154063,31547311,ukochana-hakiela-pokazala-twarz-syna-w-koncu-znamy-tez-imie.html"
"Doda bryluje na evencie. Nogi do nieba, a tak długich włosów chyba jeszcze nie miała",yapping,"Doda już od jakiegoś czasu nie skupia się wyłącznie na muzyce i koncertowaniu. Nie tak dawno głośno było o jej udziale w dwóch programach Polsatu, a oprócz tego gwiazda stworzyła również własną markę.","https://www.plotek.pl/plotek/7,154063,31547126,doda-bryluje-na-evencie-nogi-do-nieba-a-te-fryzure-zapamietamy.html"
Awantura na spotkaniu z Trzaskowskim. Politykowi puściły nerwy,yapping,23 listopada Rafał Trzaskowski został ogłoszony kandydatem na prezydenta z ramienia KO. Polityk nie marnuje czasu i rozpoczął już kampanię wyborczą. Trzaskowski jeździ po Polsce i spotyka się z mieszk,"https://www.plotek.pl/plotek/7,154063,31547213,awantura-na-spotkaniu-z-trzaskowskim-politykowi-puscily-nerwy.html"
Maciej Stuhr wyznał prawdę o chorobie ojca. 'To będzie brutalne i nie na miejscu',yapping,"Jerzy Stuhr zmarł 9 lipca tego roku. Aktor przez długi czas poważnie chorował, jednak niemal do końca był aktywny zawodowo. Stuhr grał m.in. w spektaklu Geniusz w Teatrze Polonia, a niespełna dwa ty","https://www.plotek.pl/plotek/7,154063,31547056,maciej-stuhr-wyznal-prawde-o-ojcu-to-bedzie-brutalne-co-powiem.html"
