headline,category,url
"Zgnilizna mózgu, czyli znamy oksfordzkie słowo roku 2024",technologia,"https://geekweek.interia.pl/internet/news-zgnilizna-mozgu-czyli-znamy-oksfordzkie-slowo-roku-2024,nId,20354990"
Militarne skarby w rękach syryjskich rebeliantów,technologia,"https://geekweek.interia.pl/militaria/news-militarne-skarby-w-rekach-syryjskich-rebeliantow,nId,20354992"
Watykan idzie w nowe technologie. Będą m.in. streamy na żywo,technologia,"https://geekweek.interia.pl/internet/news-watykan-idzie-w-nowe-technologie-beda-m-in-streamy-na-zywo,nId,20354975"
"Świętowali ""wielkie zwycięstwo"" a zdobyli tylko... atrapy",technologia,"https://geekweek.interia.pl/militaria/news-swietowali-wielkie-zwyciestwo-a-zdobyli-tylko-atrapy,nId,20341801"
Plush i Łatwogang wypuszczają starter. Limitowana edycja,technologia,"https://geekweek.interia.pl/mobile/news-plush-i-latwogang-wypuszczaja-starter-limitowana-edycja,nId,20354986"
"Netflix Wrapped, czyli co oglądaliśmy w platformie przez rok",technologia,"https://geekweek.interia.pl/technologia/news-netflix-wrapped-czyli-co-ogladalismy-w-platformie-przez-rok,nId,20341800"
Korea Północna wspiera Rosję. Ukraina ma jedną odpowiedź,technologia,"https://geekweek.interia.pl/militaria/news-korea-polnocna-wspiera-rosje-ukraina-ma-jedna-odpowiedz,nId,20341743"
Jak włączyć dyktafon w telefonie i nagrywać dźwięk? ,technologia,"https://geekweek.interia.pl/technologia/news-jak-wlaczyc-dyktafon-w-telefonie-i-nagrywac-dzwiek,nId,20341546"
Najlepszy grzejnik elektryczny. Nie zrujnuje portfela,technologia,"https://geekweek.interia.pl/technologia/news-najlepszy-grzejnik-elektryczny-nie-zrujnuje-portfela,nId,20341577"
Czy można odzyskać dane z karty SD? Jest na to sposób,technologia,"https://geekweek.interia.pl/technologia/news-czy-mozna-odzyskac-dane-z-karty-sd-jest-na-to-sposob,nId,20245780"
Awaria prądu w domu? Ten sprzęt cię uratuje przed blackoutem,technologia,"https://geekweek.interia.pl/gadzety/news-awaria-pradu-w-domu-ten-sprzet-cie-uratuje-przed-blackoutem,nId,20341517"
Nowa usługa w Żabce. Szybkie i sprawne wydruki za grosze ,technologia,"https://geekweek.interia.pl/technologia/news-nowa-usluga-w-zabce-szybkie-i-sprawne-wydruki-za-grosze,nId,20341710"
Brak sygnału telewizji naziemnej. Jak przywrócić programy?,technologia,"https://geekweek.interia.pl/technologia/news-brak-sygnalu-telewizji-naziemnej-jak-przywrocic-programy,nId,20245733"
Bez multiroomu. Jak podłączyć dwa telewizory do jednego dekodera?,technologia,"https://geekweek.interia.pl/technologia/news-bez-multiroomu-jak-podlaczyc-dwa-telewizory-do-jednego-dekod,nId,20341572"
"Pokazali, jak najpotężniejszy samolot świata bombarduje rosyjską armię",technologia,"https://geekweek.interia.pl/militaria/news-pokazali-jak-najpotezniejszy-samolot-swiata-bombarduje-rosyj,nId,20341706"
"Szwedzi już wysyłali na Ukrainę myśliwce Gripen, ale NATO powiedziało stop",technologia,"https://geekweek.interia.pl/lotnictwo/news-szwedzi-juz-wysylali-na-ukraine-mysliwce-gripen-ale-nato-pow,nId,20341702"
