headline,category,content,url
Nawet reprezentacja bez trenera nie boi się Polaków. Brutalna prawda,sport,,"https://www.sport.pl/pilka/7,64946,31547517,nawet-69-druzyna-swiata-nie-boi-sie-polakow-tak-nas-oceniaja.html"
Oto gospodarz Superpucharu Europy. Sensacyjny wybór,sport,"Europejskie rozgrywki rozkręciły się już na dobre i niedługo okaże się, które drużyny awansują do fazy pucharowej zarówno w Lidze Mistrzów, jak i Lidze Europy oraz Lidze Konferencji. Teraz z kolei poz","https://www.sport.pl/pilka/7,64946,31550408,oto-gospodarz-superpucharu-europy-sensacyjny-wybor.html"
Jest reakcja z PZPN po losowaniu Euro 2025,sport,,"https://www.sport.pl/pilka/7,65037,31550425,patalon-reaguje-na-losowanie-euro-wachowski-wprost-o-premii.html"
Szykuje się wielki powrót byłej gwiazdy Legii! Ma pomóc w awansie,sport,,"https://www.sport.pl/pilka/7,65044,31550352,szykuje-sie-wielki-powrot-bylej-gwiazdy-legii-ma-pomoc-w-awansie.html"
"Aż się wierzyć nie chce, jak w Niemczech piszą o Polaku. Są bezwzględni",sport,,"https://www.sport.pl/pilka/7,64946,31550231,az-sie-wierzyc-nie-chce-jak-w-niemczech-pisza-o-polaku-sa.html"
Wieczysta Kraków odpala transferową bombę. To król strzelców,sport,,"https://www.sport.pl/pilka/7,64946,31550279,wieczysta-krakow-odpala-transferowa-bombe-to-krol-strzelcow.html"
Fatalne wieści dla Szczęsnego. FC Barcelona jest już gotowa na jego odejście,sport,,"https://www.sport.pl/pilka/7,65082,31550137,fatalne-wiesci-dla-szczesnego-fc-barcelona-jest-juz-gotowa.html"
Polska w grupie śmierci na Euro 2025! Gorzej wylosować się nie dało,sport,,"https://www.sport.pl/pilka/7,64946,31550051,polska-w-grupie-smierci-co-za-losowanie-euro-2025.html"
Tak potraktowali Lewandowskiego i zaczął się chaos. Barcelona sama się pogrążyła,sport,,"https://www.sport.pl/pilka/7,64946,31549889,tak-potraktowali-lewandowskiego-i-zaczal-sie-chaos-barcelona.html"
To się dzieje! Upadły gwiazdor staje przed życiową szansą,sport,"Dele Alli w przeszłości był jednym z najlepiej zapowiadających się angielskich piłkarzy. W sezonie 2015/16 rozegrał dla Tottenhamu 46 meczów we wszystkich rozgrywkach, zdobywając 10 goli i notując 11","https://www.sport.pl/pilka/7,65083,31550010,to-sie-dzieje-upadly-gwiazdor-staje-przed-zyciowa-szansa.html"
"Tragedia przed derbami Manchesteru. 'Krzyczeliśmy, żeby przynieśli defibrylator'",sport,,"https://www.sport.pl/pilka/7,65080,31549921,tragedia-przed-derbami-manchesteru-krzyczelismy-zeby-przyniesli.html"
To koniec! Reprezentant Polski bez trenera. Nie mogło być inaczej,sport,,"https://www.sport.pl/pilka/7,64946,31549612,to-koniec-reprezentant-polski-bez-trenera-nie-moglo-byc-inaczej.html"
Hiszpanie przejechali się po Lewandowskim. Te słowa pójdą w świat,sport,,"https://www.sport.pl/pilka/7,64946,31549616,hiszpanie-przejechali-sie-po-lewandowskim-te-slowa-pojda-w.html"
Wstrząsająca relacja Werner i Kołodziejczyka. Aż odbiera mowę,sport,,"https://www.sport.pl/pilka/7,64946,31457783,wszedzie-ludzkie-czaszki-i-mala-karteczka-rip-i-love-you.html"
"Co za wtopa! Boniek dał się nabrać. Kibice ruszyli od razu. 'Fake, nie fake'",sport,,"https://www.sport.pl/pilka/7,65039,31549578,co-za-wtopa-boniek-dal-sie-nabrac-kibice-ruszyli-od-razu.html"
"Borek nie mógł uwierzyć, co wygaduje Probierz. 'On ogląda mecze?'",sport,,"https://www.sport.pl/pilka/7,65037,31548799,borek-nie-mogl-uwierzyc-co-wygaduje-probierz-on-oglada-mecze.html"
Boniek ogłosił: Tyle PZPN otrzyma za awans Polek na Euro,sport,,"https://www.sport.pl/pilka/7,64946,31549393,boniek-oglosil-tyle-pzpn-otrzyma-za-awans-polek-na-euro.html"
Włosi trąbią o przyszłości Zalewskiego. Nie zostawiają złudzeń,sport,,"https://www.sport.pl/pilka/7,65083,31549092,wlosi-trabia-o-przyszlosci-zalewskiego-nie-zostawiaja-zludzen.html"
Jest diagnoza Lamine Yamala! Dla Barcelony to dramat,sport,,"https://www.sport.pl/pilka/7,65082,31549298,jest-diagnoza-lamine-yamala-dla-barcelony-to-dramat.html"
'Całkowity impas'. Włosi ogłaszają ważne wieści dla Milika,sport,,"https://www.sport.pl/pilka/7,65083,31548924,calkowity-impas-wlosi-oglaszaja-wazne-wiesci-dla-milika.html"
Liczby są bezlitosne dla Barcelony. Zawrzało. 'Przywróćcie Xaviego',sport,,"https://www.sport.pl/pilka/7,65082,31548890,liczby-sa-bezlitosne-dla-barcelony-zawrzalo-przywroccie-xaviego.html"
W taki sposób PZPN płaci Marciniakowi? Tego nikt się nie spodziewał,sport,,"https://www.sport.pl/pilka/7,65039,31548860,w-taki-sposob-pzpn-placi-marciniakowi-tego-nikt-sie-nie-spodziewal.html"
Znany piłkarz skatowany w środku miasta. Diagnoza jest wstrząsająca,sport,,"https://www.sport.pl/pilka/7,65043,31548705,znany-pilkarz-skatowany-w-srodku-miasta-diagnoza-jest-wstrzasajaca.html"
Lewandowski podpadł! Oto co się nie podoba sztabowi Barcelony,sport,,"https://www.sport.pl/pilka/7,65082,31548655,lewandowski-podpadl-oto-co-sie-nie-podoba-sztabowi-barcelony.html"
Fatalne wieści ws. reprezentanta Polski. Zupełnie odstawiony,sport,,"https://www.sport.pl/pilka/7,65081,31548752,fatalne-wiesci-ws-reprezentanta-polski-zupelnie-odstawiony.html"
Śląsk Wrocław wydał specjalne oświadczenie tuż po 11:00. 'Chcemy przeprosić',sport,,"https://www.sport.pl/pilka/7,65039,31548457,slask-wroclaw-wydal-specjalne-oswiadczenie-o-11-04-chcemy.html"
