headline,category,url
To ten sprzęt może zadecydować o losach wojny. Dotarliśmy do listy braków rosyjskiej armii,technologia,https://wiadomosci.onet.pl/politico/mikrochipy-moga-zadecydowac-o-wojnie-dotarlismy-do-listy-brakow-putina/j1tsqw1
Chiny szachują Zachód. Dlaczego Europa tak bardzo potrzebuje Tajwanu. Jedna kluczowa rzecz,technologia,https://wiadomosci.onet.pl/swiat/dlaczego-europa-tak-bardzo-potrzebuje-tajwanu-jedna-kluczowa-rzecz/1t8gh2l
Tylko co setny atak rządowych hakerów na firmy w USA pochodził z Rosji. Zdecydowana większość była z Chin,technologia,https://wiadomosci.onet.pl/swiat/to-chinscy-hakerzy-stanowia-wieksze-zagrozenie-dla-zachodnich-firm/nxrzb6b
Półprzewodniki. Nowy front wojny handlowej USA z Chinami o technologię kwantową,technologia,https://wiadomosci.onet.pl/swiat/polprzewodniki-nowy-front-wojny-handlowej-usa-z-chinami-o-technologie-kwantowa/mmdmlne
"Wielkie korporacje pracują nad sztuczną inteligencją. ""Dokładnie tak widzimy jej rolę""",technologia,https://wiadomosci.onet.pl/nauka/ekspert-wskazuje-dwa-egzystencjalne-zagrozenia-dla-ludzkosci/ngcjcme
"Czy rozpoznamy, kiedy sztuczna inteligencja stanie się świadoma",technologia,https://wiadomosci.onet.pl/nauka/kiedy-sztuczna-inteligencja-stanie-sie-swiadoma-rozmowa-z-programem-lamda/rvbkp8g
"NASA pracuje nad nowym żaglem słonecznym. ""Pomoże przekroczyć kolejne granice lotów kosmicznych""",technologia,https://wiadomosci.onet.pl/nauka/nasa-pracuje-nad-nowym-zaglem-slonecznym-przekroczy-kolejne-granice/xcg7cbk
Europejsko-amerykańskie starcie o Apple Pay,technologia,https://wiadomosci.onet.pl/swiat/europejsko-amerykanskie-starcie-o-apple-pay/2m3y1g8
"50 lat temu naukowcy przewidzieli, że technologia spowoduje upadek cywilizacji do 2100 r. Nadal nie wiemy, czy się mylili",technologia,https://wiadomosci.onet.pl/swiat/50-lat-temu-naukowcy-przewidzieli-ze-technologia-spowoduje-upadek-cywilizacji/6r15j26
"Był carsharing, teraz firmy transportowe podchwytują cargosharing",technologia,https://wiadomosci.onet.pl/swiat/byl-carsharing-teraz-firmy-podchwytuja-cargosharing/5r440ds
"Nie wystarczy mówić Rosjanom, że Kreml kłamie. Dlatego powstała ""taktyka lustrzanego odbicia""",technologia,https://wiadomosci.onet.pl/swiat/taktyka-lustrzanego-odbicia-nie-wystarczy-mowic-rosjanom-ze-kreml-klamie/5fftzn5
"Ozan Varol: jeśli nasze plemię kogoś nienawidzi, my też go nienawidzimy",technologia,https://wiadomosci.onet.pl/nauka/rozmowa-z-ozanem-varolem-autorem-odpal-myslenie-jak-osiagnac-osobisty-i-zawodowy/35m8djf
Zakaz importu nowoczesnych technologii to dla Rosji prawdziwa katastrofa [ANALIZA],technologia,https://wiadomosci.onet.pl/opinie/rosja-sankcje-na-import-nowoczesnych-technologii-to-katastrofa/ecc8cve
"Tomasz Rożek o bolączkach polskiej edukacji. ""System nie działa""",technologia,https://wiadomosci.onet.pl/nauka/szczepienia-obce-cywilizacje-dezinformacja-rozmowa-z-tomaszem-rozkiem-z-nauka-to/p8lgpp2
Kryzys na rynku chipów. Większość z nas nie zdaje sobie sprawy z ich niezbędności w naszym życiu,technologia,https://wiadomosci.onet.pl/nauka/kryzys-na-rynku-chipow-nie-zdajemy-sobie-sprawy-z-ich-niezbednosci-w-zyciu/p6whxhn
