headline,category,content,url
Tajemniczy dron-smok miotający ogniem zaatakował Rosjan,technologia,"Siły Zbrojne Ukrainy zaatakowały pozycje rosyjskich żołnierzy w obwodzie zaporoskim za pomocą nowego drona, który niczym smok, zalał okupantów strumieniami ognia. Jakiś czas temu, Ukraińcy rozpoczęli","https://geekweek.interia.pl/militaria/news-tajemniczy-dron-smok-miotajacy-ogniem-zaatakowal-rosjan,nId,7771343"
Taki dźwięk słyszą Rosjanie tuż przed śmiercią,technologia,"W sieci pojawił się bardzo ciekawy materiał filmowy, który w obrazowy sposób pokazuje codzienność wojny po stronie rosyjskich żołnierzy i ich konfrontację z ukraińskimi dronami kamikadze. Rosyjscy żoł","https://geekweek.interia.pl/militaria/news-taki-dzwiek-slysza-rosjanie-tuz-przed-smiercia,nId,7770194"
"Rosyjska gwardia dostała nową, potężną broń",technologia,"Słynna rosyjska firma Kałasznikow ogłosiła, że produkowane przez nią karabinki AK-12 oficjalnie trafiły właśnie na wyposażenie rosyjskiej gwardii. Opisujemy, czym jest i co potrafi AK-12. Prace nad ka","https://geekweek.interia.pl/militaria/news-rosyjska-gwardia-dostala-nowa-potezna-bron,nId,7770159"
Rosjanie przejęli bardzo cennego ukraińskiego drona Rubaka,technologia,"Rosjanie pochwalili się zdobyciem w niemal nienaruszonym stanie bardzo cennego ukraińskiego drona kamikadze o nazwie Rubaka. Chociaż okupanci twierdzą, że strącili maszynę za pomocą swojego bezzałogow","https://geekweek.interia.pl/militaria/news-rosjanie-przejeli-bardzo-cennego-ukrainskiego-drona-rubaka,nId,7770212"
"Korea Północna ma broń, która zmienia zasady gry w Azji",technologia,"Korea Północna bardzo mocno wsparła Rosję militarnie w wojnie w Ukrainie. Teraz kraj Kim Dzong Una otrzymał broń, która zmienia zasady gry nie tylko w stosunku do południowego sąsiada, ale również dla","https://geekweek.interia.pl/militaria/news-korea-polnocna-ma-bron-ktora-zmienia-zasady-gry-w-azji,nId,7768987"
Rosjanie ujawnili plany budowy swojego supermyśliwca,technologia,Kreml zamierza zwiększyć produkcję swojego najnowszego i najpotężniejszego myśliwca 5. generacji o nazwie Su-57. Dziesiątki maszyn mają skutecznej atakować strategiczne obiekty na Ukrainie. Rosyjska a,"https://geekweek.interia.pl/lotnictwo/news-rosjanie-ujawnili-plany-budowy-swojego-supermysliwca,nId,7769050"
MiG-29 w spektakularny sposób zestrzelił drona Shahed-136,technologia,"Siły Powietrzne Ukrainy pokazały, jak wygląda obrona powietrzna w postaci myśliwców MiG-29, która chroni miasta przed rosyjskimi dronami kamikadze Shahed-136. Ukraińska armia posiada zarówno swoje, ja","https://geekweek.interia.pl/militaria/news-mig-29-w-spektakularny-sposob-zestrzelil-drona-shahed-136,nId,7771418"
Spektakularne ujęcia ataku na tankowiec. Katastrofa na skalę światową,technologia,Przedstawiciele rebeliantów Huti opublikowali bardzo dobrej jakości zdjęcia z momentu ataku rakietowego na grecki tankowiec o nazwie Sounion. Skutki ataku mogą doprowadzić do jednej z największych w h,"https://geekweek.interia.pl/militaria/news-spektakularne-ujecia-ataku-na-tankowiec-katastrofa-na-skale,nId,7769023"
Wielki sterowiec AS700 przeszedł ważny test. Przeleciał rekordowy dystans,technologia,"AS700 to wielki sterowiec, nad którym od kilku lat pracuje chińskie AVIC. Pojazd w ostatnim czasie zakończył kolejne próby. W trakcie testu przeleciał rekordową odległość, gdzie pokonał blisko tysiąc","https://geekweek.interia.pl/technologia/news-wielki-sterowiec-as700-przeszedl-wazny-test-przelecial-rekor,nId,7764027"
Minister cyfryzacji: Sztuczna inteligencja w Polsce będzie regulowana,technologia,"Minister cyfryzacji Krzysztof Gawkowski przekazał, że Polska dąży do wdrożenia regulacji dotyczących sztucznej inteligencji. Nasz kraj jest na dobrej drodze, aby stać się jednym z pierwszych takich pa","https://geekweek.interia.pl/technologia/news-minister-cyfryzacji-sztuczna-inteligencja-w-polsce-bedzie-re,nId,7769326"
Astronauta pojawił się przed budynkiem AGH. Po co przebrano znany pomnik?,technologia,"Przed krakowskim gmachem Akademii Górniczo-Hutniczej pojawiła się bardzo nietypowa instalacja. Jest to astronauta, za którego przebrano tamtejszy pomnik górników i hutników. Skąd tak niecodzienny pomy","https://geekweek.interia.pl/technologia/news-astronauta-pojawil-sie-przed-budynkiem-agh-po-co-przebrano-z,nId,7769499"
Tamagotchi z nową odsłoną. Kultowa zabawka sprzed lat w nietypowej formie,technologia,"Tamagotchi to zabawka, którą przed laty chciało mieć niemal każde dziecko. Firma Bandai Namco, która ma prawa do tej marki, postanowiła wprowadzić do oferty nową wersję kultowego gadżetu. Tym razem w","https://geekweek.interia.pl/technologia/news-tamagotchi-z-nowa-odslona-kultowa-zabawka-sprzed-lat-w-niety,nId,7770861"
Moskwa kupiła chińskie transportery Dongfeng. Będą walczyć w... metrze?,technologia,"Wygląda na to, że Moskwa ma słabość do chińskich pojazdów, bo do opancerzonych Tiger i terenowych Desertcorss 1000-3 dołączyły właśnie modele Dongfeng. Co jednak ciekawe, nie trafiły wcale na ukraińsk","https://geekweek.interia.pl/militaria/news-moskwa-kupila-chinskie-transportery-dongfeng-beda-walczyc-w,nId,7768351"
Jacuzzi ogrodowe nie jest tanie. Ile prądu zużywa?,technologia,"Marzysz o relaksie w jacuzzi we własnym ogrodzie, ale obawiasz się wysokich rachunków za prąd? Warto wiedzieć, że różne rodzaje jacuzzi mają różne zapotrzebowanie na energię. Dmuchane jacuzzi zużywają","https://geekweek.interia.pl/technologia/news-jacuzzi-ogrodowe-nie-jest-tanie-ile-pradu-zuzywa,nId,7765095"
Bielik v2.2 dostępny. Jak działa polski model językowy nowej generacji?,technologia,"Bielik v2.2 to rodzimy model językowy kolejnej generacji, który bazuje na francuskim Mistral-7B. Wytrenowano go na zbiorze polskich tekstów. Model przeszedł ciekawą ewolucję. Sprawdziłem jego możliwoś","https://geekweek.interia.pl/technologia/news-bielik-v2-2-dostepny-jak-dziala-polski-model-jezykowy-nowej,nId,7768421"
"Atak na rosyjski poligon. Setki żołnierzy w ""deszczu śmierci""",technologia,Siły Zbrojne Ukrainy przeprowadziły jeden z najbardziej spektakularnych historii i jednocześnie tragicznych ataków na rosyjskie centrum szkoleniowe. Deszcz śmierci spadł na setki żołnierzy. Ukraińsc,"https://geekweek.interia.pl/militaria/news-atak-na-rosyjski-poligon-setki-zolnierzy-w-deszczu-smierci,nId,7768205"
"Drony nad miastem, latają tam i z powrotem. Co się dzieje?",technologia,Drony latające nad miastem i posesjami mieszkańców często wzbudzają niepokój. Ostatnimi dniami takie urządzenia zaobserwowano nad Wrocławiem. O co chodzi? Dron zauważony nad posesją zazwyczaj wzbudza,"https://geekweek.interia.pl/technologia/news-drony-nad-miastem-lataja-tam-i-z-powrotem-co-sie-dzieje,nId,7762606"
"Google Essentials. Jedna aplikacja, by rządzić wszystkimi",technologia,"Google Essentials to nowa aplikacja desktopowa giganta z Mountain View, która będzie preinstalowana na maszynach z Windows. Najpierw trafi na komputery jednej marki. Potem również na inne. Google Esse","https://geekweek.interia.pl/technologia/news-google-essentials-jedna-aplikacja-by-rzadzic-wszystkimi,nId,7762821"
Disney+ szykuje podwyżki cen w Polsce. Na otarcie łez pakiet Standard,technologia,"Disney+ w Polsce ponownie drożeje. Zapowiedziano kolejne podwyżki cen pakietu, które zaczną obowiązywać już za kilka tygodni. Na pocieszenie jest jednak fakt, że dostęp do Disney+ będzie można wykupić","https://geekweek.interia.pl/technologia/news-disney-szykuje-podwyzki-cen-w-polsce-na-otarcie-lez-pakiet-s,nId,7762622"
"Kiedyś przewoził kontenery, teraz budzi strach. Iran chwali się Shahid Bagheri ",technologia,"Iran może niebawem uzupełnić swoją flotę o nowy i bardzo specyficzny okręt. To lotniskowiec przystosowany do transportu i rozmieszczania dronów, którego budowa trwa od wiosny 2022 roku i wyraźnie zmie","https://geekweek.interia.pl/militaria/news-kiedys-przewozil-kontenery-teraz-budzi-strach-iran-chwali-si,nId,7762570"
Zgłodniałeś na Wielkim Murze Chińskim? Dron dostarczy obiad ,technologia,"Chiński gigant dostaw żywności poinformował, że w ramach swojej nowej usługi dronowej będzie dostarczał żywność, napoje i inne towary, np. artykuły medyczne w miejsce, którego nikt się nie spodziewał,","https://geekweek.interia.pl/transport/news-zglodniales-na-wielkim-murze-chinskim-dron-dostarczy-obiad,nId,7762884"
Wi-Fi co chwilę przerywa. Co się dzieje z internetem?,technologia,"Przerywające Wi-Fi to niezwykle irytująca sytuacja, z którą spotyka się wiele osób. Okazuje się, że przyczyn takiego stanu rzeczy należy doszukiwać się nie tylko w awarii ze strony dostawcy internetu.","https://geekweek.interia.pl/technologia/news-wi-fi-co-chwile-przerywa-co-sie-dzieje-z-internetem,nId,7763073"
Używasz telefonu podczas ładowania. Co robisz źle?,technologia,"Czy zdarzyło ci się sięgnąć po telefon w trakcie ładowania, by szybko sprawdzić wiadomości lub obejrzeć film? Choć jest to powszechna praktyka, mało kto zastanawia się, jak wpływa to na kondycję bater","https://geekweek.interia.pl/technologia/news-uzywasz-telefonu-podczas-ladowania-co-robisz-zle,nId,7762161"
Miliony Polaków skorzystało z tej funkcji mObywatela. Wy też powinniście,technologia,"mObywatel pozwala zastrzec numer PESEL i jest to funkcja platformy, z której Polacy bardzo chętnie korzystają. Potwierdzają to najnowsze dane udostępnione przez Ministerstwo Cyfryzacji. Z tej opcji mO","https://geekweek.interia.pl/technologia/news-miliony-polakow-skorzystalo-z-tej-funkcji-mobywatela-wy-tez,nId,7761081"
"1000 celów w godzinę. USA wprowadza broń, która zdominuje pole bitwy",technologia,"Armia USA testuje system, który pozwala namierzyć niewielkiej grupie żołnierzy aż do 1000 różnych celów w godzinę, co uczyni bezbronnym każdego wroga. Podczas walki ten, kto pierwszy zauważy przeciwni","https://geekweek.interia.pl/militaria/news-1000-celow-w-godzine-usa-wprowadza-bron-ktora-zdominuje-pole,nId,7761931"
To był europejski dzień w Ukrainie. Nasza broń pokazała moc,technologia,"Siły Zbrojne Ukrainy podzieliły się w mediach społecznościowych nagraniami, na których możemy zobaczyć siłę francuskich bomb kierowanych AASM Hammer i niemieckich wozów bojowych Marder w walce z rosyj","https://geekweek.interia.pl/militaria/news-to-byl-europejski-dzien-w-ukrainie-nasza-bron-pokazala-moc,nId,7760966"
"Rosja ""dostarczy"" Ukrainie amunicję. Setki tysięcy pocisków!",technologia,"Czeska minister obrony Jana Černochová poinformowała, że zyski z zamrożonych rosyjskich aktywów w krajach Unii Europejskiej mają zostać przeznaczone na zaopatrzenie Ukrainy w amunicję. I choć nie pada","https://geekweek.interia.pl/militaria/news-rosja-dostarczy-ukrainie-amunicje-setki-tysiecy-pociskow,nId,7761725"
Wielki problem Boeinga. Najnowsze samoloty uziemione,technologia,"Cała flota prototypowych samolotów pasażerskich serii Boeing 777X została uziemiona w wyniku wykrycia poważnej usterki w jednej z maszyn. To kolejny problem konstrukcji, którą Boeing chce podbić rynek","https://geekweek.interia.pl/lotnictwo/news-wielki-problem-boeinga-najnowsze-samoloty-uziemione,nId,7761077"
Czy pompa ciepła może wybuchnąć? Jeden ważny czynnik,technologia,"Tragiczny wybuch w Chrząstowicach, który doprowadził do śmierci dwóch osób, wzbudził poważne obawy dotyczące bezpieczeństwa urządzeń z palnymi czynnikami chłodniczymi. Czy użytkownicy elektrycznych sy","https://geekweek.interia.pl/technologia/news-czy-pompa-ciepla-moze-wybuchnac-jeden-wazny-czynnik,nId,7761096"
Ukraina: Bierzesz kawałek rury odpływowej i masz dron-kamikadze,technologia,"Rosyjskie źródła opublikowały zdjęcia przedstawiające wrak improwizowanego ukraińskiego drona-kamikadze. I chociaż widzieliśmy już wiele podobnych konstrukcji, to takiej - wykorzystującej rury odpływo","https://geekweek.interia.pl/militaria/news-ukraina-bierzesz-kawalek-rury-odplywowej-i-masz-dron-kamikad,nId,7760222"
iPhone 16 i 16 Pro. Co wiemy na kilka tygodni przed premierą?,technologia,"iPhone 16 i 16 Pro to nowe smartfony Apple, które zostaną zaprezentowane we wrześniu. Co wiemy na kilka tygodni przed premierą nowych telefonów z logo nadgryzionego jabłka? Okazuje się, że całkiem spo","https://geekweek.interia.pl/technologia/news-iphone-16-i-16-pro-co-wiemy-na-kilka-tygodni-przed-premiera,nId,7761180"
"Tajemnicze obiekty i dziwne światła. Wojsko wyjaśnia, co to mogło być",technologia,"Nad zakładem w Kalifornii, gdzie opracowywane są nowe samoloty amerykańskich sił powietrznych, miały pojawić się tajemnicze obiekty. Miejscowi mówią o dziwnych światłach, mających sugerować obecność U","https://geekweek.interia.pl/militaria/news-tajemnicze-obiekty-i-dziwne-swiatla-wojsko-wyjasnia-co-to-mo,nId,7760323"
Utajniona technologia w rękach USA. Testują ją na supermyśliwcach,technologia,"Amerykanie testują zaawansowane systemy, które wyprzedzą technologicznie myśliwce Chin i Rosji o dziesiątki lat. Mogą trafić na samoloty bojowe nowej generacji. Siły Powietrzne USA pracują nad specjal","https://geekweek.interia.pl/militaria/news-utajniona-technologia-w-rekach-usa-testuja-ja-na-supermysliw,nId,7760531"
Polacy pojechali na długi weekend pociągami. Padł rekord pasażerów,technologia,"PKP Intercity długo przygotowywało się na długi weekend sierpniowy i dobrze zrobiło. Polacy w trakcie podróży chętnie wybierali pociągi. Do tego stopnia, że popularny przewoźnik ustanowił nowy rekord","https://geekweek.interia.pl/technologia/news-polacy-pojechali-na-dlugi-weekend-pociagami-padl-rekord-pasa,nId,7760358"
Brak prądu. Kiedy należy się odszkodowanie po awarii?,technologia,"Jeśli po awarii sieci energetycznej, dostawca nie przywrócił prądu w twoim domu przez ponad 25 godzin, masz prawo do ubiegania się o odszkodowanie. Rozporządzenie Ministra Klimatu i Środowiska jasno o","https://geekweek.interia.pl/technologia/news-brak-pradu-kiedy-nalezy-sie-odszkodowanie-po-awarii,nId,7760478"
Wyzwanie dla gigantów. Honor zapowiada nowości,technologia,"Wielkimi krokami nadchodzą targi IFA 2024 w Berlinie, na których nie zabraknie technologicznych nowinek. Ze szczególnym zainteresowaniem będą je śledzić fani smartfonów, bo na miejscu nie zabraknie ma","https://geekweek.interia.pl/technologia/news-wyzwanie-dla-gigantow-honor-zapowiada-nowosci,nId,7761892"
Koniec z kolejkami do lekarzy? Nadchodzi e-rejestracja,technologia,"Pierwszy raz o pomyśle wprowadzenia e-rejestracji do lekarzy usłyszeliśmy już kilka lat temu, ale do tej pory pomysłu nie udało się zrealizować. Teraz resort zdrowia informuje, że nowa funkcja może ju","https://geekweek.interia.pl/technologia/news-koniec-z-kolejkami-do-lekarzy-nadchodzi-e-rejestracja,nId,7760318"
Niebezpieczeństwo na Androidzie. Miliony telefonów z wadą,technologia,"Posiadacze telefonów od Google muszą mieć się na baczności. Na jaw wyszło, że kilka milionów telefonów z serii Pixel posiada sporą lukę w zakresie bezpieczeństwa. Ta otwiera furtkę dla cyberprzestępcó","https://geekweek.interia.pl/technologia/news-niebezpieczenstwo-na-androidzie-miliony-telefonow-z-wada,nId,7760516"
Nowość w aplikacji mObywatel. Będzie można płacić kartą,technologia,"mObywatel został zintegrowany z systemem ePłatności i usługa jest rozwijana. Ministerstwo Cyfryzacji w trakcie specjalnej konferencji przekazało, że poza BLIK-iem do platformy zostaje dołączona nowa o","https://geekweek.interia.pl/technologia/news-nowosc-w-aplikacji-mobywatel-bedzie-mozna-placic-karta,nId,7761123"
Łajno jako paliwo do statków. Czy krowy uratują środowisko?,technologia,Grupa japońskich firm zainicjowała badanie mające na celu ocenę opłacalności wykorzystania biometanu produkowanego z odchodów zwierzęcych jako czystego źródła paliwa dla statków. Jeśli wszystko pójdzi,"https://geekweek.interia.pl/technologia/news-lajno-jako-paliwo-do-statkow-czy-krowy-uratuja-srodowisko,nId,7761133"
Uważaj na SMS z banku. Oszuści znają ten sprytny trik ,technologia,"Polscy klienci banków muszą mieć się szczególnie na baczności. Oszuści znaleźli nowy sposób na obejście obowiązujących systemów bezpieczeństwa. Tym razem chodzi o SMS z banku, który wygląda nietypowo,","https://geekweek.interia.pl/technologia/news-uwazaj-na-sms-z-banku-oszusci-znaja-ten-sprytny-trik,nId,7763496"
Zakazane słowo w przelewie. To proszenie się o kłopoty,technologia,"Banki każdego dnia obsługują przelewy o dziwnych tytułach. Większość nie robi już na nikim wrażenia, ale są takie, które zapalają w instytucjach finansowych lampkę alarmową. Przekonał się o tym pewien","https://geekweek.interia.pl/technologia/news-zakazane-slowo-w-przelewie-to-proszenie-sie-o-klopoty,nId,7762614"
SpaceX wyśle ludzi na szaloną misję. Tak daleko człowiek nie był od dawna,technologia,"Polaris Dawn to pierwsza prywatna misja, podczas której planowany jest kosmiczny spacer. SpaceX wyśle w kosmos czworo astronautów, a samo przedsięwzięcie będzie trudne i ryzykowne. Kapsuła Dragon wyni","https://geekweek.interia.pl/technologia/news-spacex-wysle-ludzi-na-szalona-misje-tak-daleko-czlowiek-nie,nId,7760443"
Rosja w minutę straciła sześć myśliwców i bombowców,technologia,"Okazuje się, że w ataku ukraińskich dronów na rosyjskie lotnisko Marinowka w obwodzie wołogodzkim, rosyjska armia straciła aż sześć myśliwców i bombowców. To straty opiewające na setki milionów dolaró","https://geekweek.interia.pl/militaria/news-rosja-w-minute-stracila-szesc-mysliwcow-i-bombowcow,nId,7763375"
Ukraiński dron pojawił się za kołem podbiegunowym,technologia,"Ukraińska armia przerobiła samolot Aeroprakt A-22 na bezzałogowego drona kamikadze i wysłała z misją do rosyjskiej bazy Olenia, która leży za kołem podbiegunowym. Celem było zniszczenie strategicznych","https://geekweek.interia.pl/militaria/news-ukrainski-dron-pojawil-sie-za-kolem-podbiegunowym,nId,7761592"
Ogromny transport sprzętu. Rosja mówi Ukrainie dość,technologia,Rosyjska armia wysyła do obrony swojego obwodu kurskiego ogromne siły i środki. Transport uwieczniono na licznych filmach. Nowy sprzęt ma położyć kres ukraińskiej ofensywie na rosyjskiej ziemi. Armia,"https://geekweek.interia.pl/militaria/news-ogromny-transport-sprzetu-rosja-mowi-ukrainie-dosc,nId,7763410"
Spektakularna skuteczność systemu HIMARS. Rosjanie w szoku,technologia,"Siły Zbrojne Ukrainy zniszczyły trzy mosty na rzece Sejm leżące bezpośrednio na terytorium Rosji w obwodzie kurskim. Zdjęcia ukazują, jak spektakularne możliwości mają systemy HIMARS. Rosjanie nie kry","https://geekweek.interia.pl/militaria/news-spektakularna-skutecznosc-systemu-himars-rosjanie-w-szoku,nId,7760867"
Polski system rakietowy zestrzelił irańskiego drona nad Kijowem,technologia,"W sieci pojawił się bardzo interesujący materiał filmowy, na którym pokazano moment strącenia irańskiego drona nad Kijowem przez polski system obrony powietrznej Osa-AKM-P. W nocy z poniedziałku na wt","https://geekweek.interia.pl/militaria/news-polski-system-rakietowy-zestrzelil-iranskiego-drona-nad-kijo,nId,7760891"
Polskie transportery Oncilla pojawiły się na terenie Rosji,technologia,"Okazuje się, że polskie transportery opancerzone Oncilla biorą udział w ukraińskiej ofensywie realizowanej na terytorium Rosji, w obwodzie kurskim. Ukraińcy bardzo chwalą te maszyny. Siły Zbrojne Ukra","https://geekweek.interia.pl/militaria/news-polskie-transportery-oncilla-pojawily-sie-na-terenie-rosji,nId,7761652"
Czołg rozpadł się jak zabawka po uderzeniu 1000 razy tańszego drona,technologia,"Rosyjski czołg T-90M, warty blisko 5 milionów dolarów, rozpadł się na kawałki po trafieniu w niego małego drona o wartości zaledwie kilku tysięcy dolarów. Rosjanie mają ogromnego pecha w przypadku swo","https://geekweek.interia.pl/militaria/news-czolg-rozpadl-sie-jak-zabawka-po-uderzeniu-1000-razy-tanszeg,nId,7760827"
Rewolucja technologiczna. Roboty czyszczą azjatyckie rzeki,technologia,"W Azji technika przyszła na ratunek środowisku. Po tamtejszych rzekach pływają zaskakujące roboty, które zbierają śmieci. Jeden z nich ma ważne zadanie oczyszczania świętej rzeki hinduizmu - Gangesu.","https://geekweek.interia.pl/technologia/news-rewolucja-technologiczna-roboty-czyszcza-azjatyckie-rzeki,nId,7763100"
Tani Smart TV. Wystarczy 150 złotych i mamy streaming w domu,technologia,"Producenci telewizorów prześcigają się w oferowaniu nam coraz to nowszych i lepszych modeli wyposażonych w systemy operacyjne i Smart TV. A że chcemy korzystać ze streamingu i internetu, to kupujemy j","https://geekweek.interia.pl/technologia/news-tani-smart-tv-wystarczy-150-zlotych-i-mamy-streaming-w-domu,nId,7759811"
Recenzja Google Pixel 9 Pro XL. Zmiany na plus w rozmiarze XL,technologia,"Google Pixel 9 Pro XL to nowy flagowiec giganta z Mountain View, który jest zdecydowanie najciekawszym modelem z całej serii. Nie tylko za sprawą większych rozmiarów. Firma zdecydowała się w smartfoni","https://geekweek.interia.pl/testy/news-recenzja-google-pixel-9-pro-xl-zmiany-na-plus-w-rozmiarze-xl,nId,7759345"
Te telefony promieniują. To modele popularne w Polsce,technologia,"Telefony promieniują, ale czy jest się czego obawiać? Dla wielu osób może to być zaskakujące, ale promieniowanie wydzielane przez telefony z reguły jest... nieszkodliwe. Co jednak istotne, niektóre mo","https://geekweek.interia.pl/technologia/news-te-telefony-promieniuja-to-modele-popularne-w-polsce,nId,7763536"
"Samsung Galaxy S24 FE blisko. Znamy specyfikację, a co z ceną?",technologia,"Samsung Galaxy S24 FE to kolejny smartfon koreańskiej marki z serii Fan Edition. Wygląda na to, że premiera tego telefonu jest bardzo blisko. Niedawno do sieci wyciekła niemal kompletna specyfikacja t","https://geekweek.interia.pl/technologia/news-samsung-galaxy-s24-fe-blisko-znamy-specyfikacje-a-co-z-cena,nId,7759611"
Rosjanie poczuli piekło na Ziemi. Potężna Siwalka-VM8 w akcji,technologia,"Siły Zbrojne Ukrainy nie przebierają w środkach na pacyfikację rosyjskich żołnierzy podczas swojej ofensywy realizowanej na terytorium Rosji w obwodzie kurskim. Pojawił się film, na którym pokazano uż","https://geekweek.interia.pl/militaria/news-rosjanie-poczuli-pieklo-na-ziemi-potezna-siwalka-vm8-w-akcji,nId,7760139"
Przełomowa broń dla Ukrainy. Użyje jako pierwszy kraj na świecie,technologia,Wspaniałe wiadomości nadchodzą do Ukrainy prosto z Niemiec i Francji. Otóż Siły Zbrojne Ukrainy mają docelowo otrzymać aż 54 haubice samobieżne RCH 155. Armia użyje jej jako pierwsza na świecie. Rosja,"https://geekweek.interia.pl/militaria/news-przelomowa-bron-dla-ukrainy-uzyje-jako-pierwszy-kraj-na-swie,nId,7760112"
W końcu dotarły. Potężne bomby z USA już atakują Rosjan,technologia,Ukraińcy w końcu oficjalnie pochwalili się nowymi bombami dostarczonymi bezpośrednio ze Stanów Zjednoczonych. Z ich pomocą można dziesiątkować rosyjską piechotę i likwidować strategiczne obiekty. Siły,"https://geekweek.interia.pl/militaria/news-w-koncu-dotarly-potezne-bomby-z-usa-juz-atakuja-rosjan,nId,7760082"
"Google Pixel 9, 9 Pro i 9 Pro XL zaprezentowane. Znamy polskie ceny",technologia,"Google Pixel 9, 9 Pro i 9 Pro XL to trzy nowe smartfony, które zostały zaprezentowane w trakcie wtorkowej konferencji. Wszystkie modele kupimy również w Polsce. Znamy polskie ceny telefonów z serii Go","https://geekweek.interia.pl/technologia/news-google-pixel-9-9-pro-i-9-pro-xl-zaprezentowane-znamy-polskie,nId,7756461"
750 kWh na rok. To domowe urządzenie jest pożeraczem prądu,technologia,"Wzrost cen prądu skłania nas do refleksji nad tym, ile go zużywamy. Oszczędności mogą wpłynąć na realne obniżenie naszych rachunków. Eksperci z PGNiG ocenili, jaki sprzęt RTV-AGD zużywa najwięcej ener","https://geekweek.interia.pl/technologia/news-750-kwh-na-rok-to-domowe-urzadzenie-jest-pozeraczem-pradu,nId,7752263"
"720 metrów długości, ponad 500 metrów nad ziemią. Nikt nie wierzył, że się uda",technologia,"Według wielu osób most Beipanjiang był niemożliwy do wybudowania. Później wzięli się za niego chińscy inżynierowie, a efekt robi piorunujące wrażenie. Jeszcze w 1994 roku na terenie Chin był jeden mos","https://geekweek.interia.pl/technologia/news-720-metrow-dlugosci-ponad-500-metrow-nad-ziemia-nikt-nie-wie,nId,7755720"
Amerykanie ściągają do Polski czołgi na wypadek wojny,technologia,"Do bazy wojskowej w Powidzu przetransportowano ponad 80 czołgów M1A2 Abrams amerykańskiej armii. To część większej operacji, która zwiększa obronność Polski. Amerykańska 405. Polowa Brygada Wsparcia U","https://geekweek.interia.pl/militaria/news-amerykanie-sciagaja-do-polski-czolgi-na-wypadek-wojny,nId,7755569"
Wielka umowa dla Wojska Polskiego. Chodzi o systemy Patriot,technologia,Polska wyprodukuje 48 wyrzutni M903 do systemów obrony powietrznej Patriot. To efekt najnowszej umowy podpisanej między Hutą Stalowa Wola S.A i Raytheon Polska. Podczas wizyty ministra obrony narodowe,"https://geekweek.interia.pl/militaria/news-wielka-umowa-dla-wojska-polskiego-chodzi-o-systemy-patriot,nId,7755692"
Jak żywy! 5-metrowy robotyczny rekin nowym królem oceanów ,technologia,"Chińska firma Shenyang Aerospace Xinguang Group, działająca w ramach Trzeciej Akademii Chińskiej Nauki i Przemysłu Lotniczego, z powodzeniem stworzyła pierwszego na świecie inteligentnego robota-rekin","https://geekweek.interia.pl/technologia/news-jak-zywy-5-metrowy-robotyczny-rekin-nowym-krolem-oceanow,nId,7755276"
Tajna chińska torpeda odporna na zagłuszanie. Yu-10 zagraża lotniskowcom,technologia,"Wideo wyemitowane przez państwową chińską stację telewizyjną pokazuje, jak podczas ćwiczeń okręt podwodny Typu 039B zatapia statek torpedą Yu-10. To rzadka demonstracja możliwości chińskich łodzi podw","https://geekweek.interia.pl/militaria/news-tajna-chinska-torpeda-odporna-na-zagluszanie-yu-10-zagraza-l,nId,7750895"
Gliwice wyróżnione. Testy wyjątkowego samolotu elektrycznego Velis Electro,technologia,"Pojazdy elektryczne mocno zyskują na popularności w ostatnich latach i nie chodzi jedynie o samochody, ale również samoloty. I chociaż minie jeszcze wiele lat, zanim można będzie polecieć na wakacje t","https://geekweek.interia.pl/technologia/news-gliwice-wyroznione-testy-wyjatkowego-samolotu-elektrycznego,nId,7753431"
"Pomalowali go na różowo i udają, że to nowy. Już 60 lat temu był do niczego",technologia,"Jak możemy zobaczyć na zdjęciach publikowanych w mediach społecznościowych, Rosjanie postanowili wyciągnąć z magazynu Obiekt 279, który ma na koncie blisko 65 lat i nigdy nie trafił do produkcji. Tylk","https://geekweek.interia.pl/militaria/news-pomalowali-go-na-rozowo-i-udaja-ze-to-nowy-juz-60-lat-temu-b,nId,7755356"
Rosjanie nienawidzą tych dronów. Stosują wobec nich specjalną taktykę,technologia,"Ukraińskie drony Baba Jaga wzbudzają przerażenie wśród rosyjskich żołnierzy. Do tego stopnia, że by się przed nimi bronić, stosują specjalną metodę z użyciem własnych dronów. Ukraińcy od dłuższego cza","https://geekweek.interia.pl/militaria/news-rosjanie-nienawidza-tych-dronow-stosuja-wobec-nich-specjalna,nId,7754466"
Olimpijczycy dostali w Paryżu telefony Samsunga. Teraz je sprzedają,technologia,"Samsung Galaxy Z Flip 6 Olympic Edition to specjalna wersja składanego smartfona, który nie trafił do regularnej sprzedaży. Jeśli chcecie nabyć takie urządzenie, to nadarza się ku temu dobra okazja. O","https://geekweek.interia.pl/technologia/news-olimpijczycy-dostali-w-paryzu-telefony-samsunga-teraz-je-spr,nId,7756359"
Chińska rakieta rozpadła się na ponad 300 części. Powstało mnóstwo śmieci,technologia,"Chińczycy na początku tygodnia wystrzelili pierwszą porcję satelitów, które są odpowiedzią na Starlinki. W tym celu wykorzystano rakietę Długi Marsz 6A. Pech chciał, że po starcie i zrealizowanej misj","https://geekweek.interia.pl/technologia/news-chinska-rakieta-rozpadla-sie-na-ponad-300-czesci-powstalo-mn,nId,7753989"
