headline,category,url
Zamieszanie wokół nowej posady Andrzeja Dudy. Jest i głos Mai Włoszczowskiej. 'Jest na to za wcześnie',wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31547028,zamieszanie-wokol-nowej-posady-andrzeja-dudy-jest-i-glos-mai.html"
Donald Tusk uderzył w Karola Nawrockiego. 'PiS staje na głowie'. W tle afera z Red is Bad,wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31546942,donald-tusk-uderzyl-w-karola-nawrockiego-pis-staje-na-glowie.html"
Pałac Prezydencki kontra PKOl. Sekretarz generalny zareagował na doniesienia ws. Andrzeja Dudy,wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31546930,palac-prezydencki-kontra-pkol-sekretarz-generalny-zareagowal.html"
Zatrzymał się przed pasami. Kierowca za nim już nie. Samochód uderzył w dwóch 12-latków,wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31546946,zatrzymal-sie-przed-pasami-kierowca-za-nim-juz-nie-samochod.html"
Tajemnicza śmierć w gruzińskim ośrodku narciarskim. 12 pracowników restauracji nie żyje,wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31546685,tajemnicza-smierc-w-osrodku-narciarskim-12-pracownikow-restauracji.html"
Anomalie mogą zakłócić pogodę w Boże Narodzenie i Nowy Rok. IMGW wskazuje dwa scenariusze,wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31546780,anomalie-moga-zaklocic-pogode-w-boze-narodzenie-i-nowy-rok.html"
Radom. Spalił radiowóz podczas policyjnej interwencji. 'Stał w płomieniach',wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31546883,radom-spalil-radiowoz-podczas-policyjnej-interwencji-stal.html"
"Galeria Młociny. Parking został sparaliżowany, a kierowcy 'uwięzieni'. Niektórzy porzucili samochody",wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31546647,galeria-mlociny-parking-zostal-sparalizowany-a-kierowcy-uwiezieni.html"
Nowe informacje ws. podwójnego zabójstwa w Kluczborku. 36-latek sam zgłosił się na policję,wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31546687,nowe-informacje-ws-podwojnego-zabojstwa-w-kluczborku-36-latek.html"
"Awantura o TVP. Wiceminister nie wytrzymał. 'Pamiętam, jak się można było nade mną znęcać'",wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31546577,awantura-o-tvp-wiceminister-nie-wytrzymal-pamietam-jak-sie.html"
Meloni ogłosiła decyzję ws. Morawieckiego. 'Ten aplauz potwierdza',wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31546688,meloni-oglosila-decyzje-ws-morawieckiego-ten-aplauz-potwierdza.html"
Dwa rosyjskie tankowce toną w Cieśninie Kerczeńskiej. Transportowały tysiące litrów oleju opałowego,wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31546589,dwa-rosyjskie-tankowce-tona-w-ciesninie-kerczenskiej-transportowaly.html"
Szaleńcza jazda koparki po torach. Uciekła operatorowi i pędziła 100 km/h,wiadomosci,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31546449,szalencza-jazda-koparki-po-torach-uciekla-operatorowi-i-pedzila.html"
