headline,category,url,sub_category
"Studenci budują własnego ""Falcona 9"". Rakieta ląduje jak ta od SpaceX",technologia,"https://geekweek.interia.pl/technologia/news-studenci-buduja-wlasnego-falcona-9-rakieta-laduje-jak-ta-od,nId,7841618",Technologia
OFF Radio to dopiero początek? Media sięgają po sztuczną inteligencję,technologia,"https://geekweek.interia.pl/technologia/news-off-radio-to-dopiero-poczatek-media-siegaja-po-sztuczna-inte,nId,7841397",Technologia
Ukraińcy zestrzelili drona antycznym karabinem. Niezwykłe nagranie,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-zestrzelili-drona-antycznym-karabinem-niezwykle-nag,nId,7841605",Militaria
"Cichy pożeracz prądu. Płacisz nawet wtedy, gdy go nie używasz",technologia,"https://geekweek.interia.pl/technologia/news-cichy-pozeracz-pradu-placisz-nawet-wtedy-gdy-go-nie-uzywasz,nId,7841559",Technologia
mObywatel z nową legitymacją. Skorzysta kolejna grupa specjalistów,technologia,"https://geekweek.interia.pl/technologia/news-mobywatel-z-nowa-legitymacja-skorzysta-kolejna-grupa-specjal,nId,7841563",Technologia
Rosjanie zaskoczyli Ukraińców. Ich dron wrócił do Rosji,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-zaskoczyli-ukraincow-ich-dron-wrocil-do-rosji,nId,7841393",Militaria
USA rozpoczęły produkcję hipersonicznych pocisków. Są już w Polsce,technologia,"https://geekweek.interia.pl/militaria/news-usa-rozpoczely-produkcje-hipersonicznych-pociskow-sa-juz-w-p,nId,7841423",Militaria
Kupują dziesiątki czołgów i czekają na atak Rosji,technologia,"https://geekweek.interia.pl/militaria/news-kupuja-dziesiatki-czolgow-i-czekaja-na-atak-rosji,nId,7841406",Militaria
"Nowy sposób oszustów ""na Żabkę"". 10 tysięcy zysku to kłamstwo",technologia,"https://geekweek.interia.pl/bezpieczenstwo/news-nowy-sposob-oszustow-na-zabke-10-tysiecy-zysku-to-klamstwo,nId,7841061",Bezpieczeństwo
"""Szatan"" na kołach i ""Parodia"". Rosyjskie nowości na froncie",technologia,"https://geekweek.interia.pl/militaria/news-szatan-na-kolach-i-parodia-rosyjskie-nowosci-na-froncie,nId,7840919",Militaria
Jak ustawić telewizję naziemną i zwiększyć liczbę programów?,technologia,"https://geekweek.interia.pl/technologia/news-jak-ustawic-telewizje-naziemna-i-zwiekszyc-liczbe-programow,nId,7833112",Technologia
"Rosyjskie wózki golfowe to przeszłość. Teraz czas na ukraińskie ""Warany""",technologia,"https://geekweek.interia.pl/militaria/news-rosyjskie-wozki-golfowe-to-przeszlosc-teraz-czas-na-ukrainsk,nId,7840699",Militaria
Facebook i nieuczciwa konkurencja w Polsce? UOKiK to sprawdzi,technologia,"https://geekweek.interia.pl/technologia/news-facebook-i-nieuczciwa-konkurencja-w-polsce-uokik-to-sprawdzi,nId,7841013",Technologia
Intelsat 33e rozpadł się na orbicie. Jego szczątki zagrażają innym satelitom,technologia,"https://geekweek.interia.pl/technologia/news-intelsat-33e-rozpadl-sie-na-orbicie-jego-szczatki-zagrazaja,nId,7840779",Technologia
Telefon pokazuje komunikat o wilgoci? Napraw to w minutę,technologia,"https://geekweek.interia.pl/technologia/news-telefon-pokazuje-komunikat-o-wilgoci-napraw-to-w-minute,nId,7840836",Technologia
"mObywatel stanie się rządowym ""kombajnem"". W drodze 200 nowych usług",technologia,"https://geekweek.interia.pl/technologia/news-mobywatel-stanie-sie-rzadowym-kombajnem-w-drodze-200-nowych,nId,7840813",Technologia
Jedna ładowarka do wszystkiego. Nowy standard potwierdzony,technologia,"https://geekweek.interia.pl/technologia/news-jedna-ladowarka-do-wszystkiego-nowy-standard-potwierdzony,nId,7840765",Technologia
Służby ratunkowe ostrzegają. Mapy Google i góry to zły pomysł,technologia,"https://geekweek.interia.pl/technologia/news-sluzby-ratunkowe-ostrzegaja-mapy-google-i-gory-to-zly-pomysl,nId,7840752",Technologia
Sztuczna inteligencja próbowała zmieniać swój własny kod,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-sztuczna-inteligencja-probowala-zmieniac-swoj-wlasny-kod,nId,7839011",Sztuczna inteligencja
Rosjanie zdobyli Leoparda 2A6. Niemcy zaskoczyli reakcją,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-zdobyli-leoparda-2a6-niemcy-zaskoczyli-reakcja,nId,7840573",Militaria
Baba Jaga zaatakowała Rosjan. Sekunda i nie ma 50 mln dolarów,technologia,"https://geekweek.interia.pl/militaria/news-baba-jaga-zaatakowala-rosjan-sekunda-i-nie-ma-50-mln-dolarow,nId,7840622",Militaria
"""Niewidzialny"" rosyjski supermyśliwiec nagle pojawił się na radarach",technologia,"https://geekweek.interia.pl/militaria/news-niewidzialny-rosyjski-supermysliwiec-nagle-pojawil-sie-na-ra,nId,7840603",Militaria
"Kosztował Rosję ponad 5 mln USD. Zadbali, by Orion już nie latał",technologia,"https://geekweek.interia.pl/militaria/news-kosztowal-rosje-ponad-5-mln-usd-zadbali-by-orion-juz-nie-lat,nId,7840272",Militaria
Samsung Galaxy Z Fold Special Edition zaprezentowany. Znamy cenę,technologia,"https://geekweek.interia.pl/technologia/news-samsung-galaxy-z-fold-special-edition-zaprezentowany-znamy-c,nId,7840000",Technologia
600 m długości. Nowy most usprawni podróż do Czech,technologia,"https://geekweek.interia.pl/transport/news-600-m-dlugosci-nowy-most-usprawni-podroz-do-czech,nId,7840108",Transport
Polskie pociągi będą szybsze od niemieckich. Umożliwi to ta inwestycja,technologia,"https://geekweek.interia.pl/technologia/news-polskie-pociagi-beda-szybsze-od-niemieckich-umozliwi-to-ta-i,nId,7839973",Technologia
"Oszczędzasz w Lidlu? Uważaj, zablokują ci konto",technologia,"https://geekweek.interia.pl/styl-zycia/ciekawostki/news-oszczedzasz-w-lidlu-uwazaj-zablokuja-ci-konto,nId,7840133",Ciekawostki
Afera z Legimi. Liczni wydawcy wstrzymują współpracę. Jaka jest alternatywa?,technologia,"https://geekweek.interia.pl/technologia/news-afera-z-legimi-liczni-wydawcy-wstrzymuja-wspolprace-jaka-jes,nId,7840124",Technologia
Budują 4 miliony dronów. Chcą rzucić Rosję na kolana,technologia,"https://geekweek.interia.pl/militaria/news-buduja-4-miliony-dronow-chca-rzucic-rosje-na-kolana,nId,7840065",Militaria
Ukraińskie wojska przejęły nowy rosyjski system. To 9K333 Verba,technologia,"https://geekweek.interia.pl/militaria/news-ukrainskie-wojska-przejely-nowy-rosyjski-system-to-9k333-ver,nId,7839920",Militaria
Jedno ważne ustawienie telewizora. Dopiero wtedy będzie śmigał,technologia,"https://geekweek.interia.pl/technologia/news-jedno-wazne-ustawienie-telewizora-dopiero-wtedy-bedzie-smiga,nId,7777232",Technologia
Bądź niczym Spider-Man. Stworzono pajęczą sieć do miotania,technologia,"https://geekweek.interia.pl/technologia/news-badz-niczym-spider-man-stworzono-pajecza-siec-do-miotania,nId,7835488",Technologia
Przeprowadzamy się na Księżyc. Architekci biorą się za projektowanie,technologia,"https://geekweek.interia.pl/technologia/news-przeprowadzamy-sie-na-ksiezyc-architekci-biora-sie-za-projek,nId,7837569",Technologia
"Hasła, które lepiej od razu zmienić. Jakich numerów PIN nie używać?",technologia,"https://geekweek.interia.pl/technologia/news-hasla-ktore-lepiej-od-razu-zmienic-jakich-numerow-pin-nie-uz,nId,7839422",Technologia
Zwykłe znamię czy nowotwór skóry? Nowa metoda ułatwi ocenę zmian,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-zwykle-znamie-czy-nowotwor-skory-nowa-metoda-ulatwi-ocene-zm,nId,7839398",Sztuczna inteligencja
USA: Tego jeszcze nie było! Co szykuje tajny samolot kosmiczny X-37B?,technologia,"https://geekweek.interia.pl/technologia/news-usa-tego-jeszcze-nie-bylo-co-szykuje-tajny-samolot-kosmiczny,nId,7837143",Technologia
Miliony za sprzęt. Oto najdroższe komputery na świecie,technologia,"https://geekweek.interia.pl/technologia/news-miliony-za-sprzet-oto-najdrozsze-komputery-na-swiecie,nId,7777230",Technologia
"Spacerował po Wielkim Murze, teraz biega po Gobi. Kiedy władza nad światem?",technologia,"https://geekweek.interia.pl/technologia/news-spacerowal-po-wielkim-murze-teraz-biega-po-gobi-kiedy-wladza,nId,7837085",Technologia
"Drukarka nie drukuje, choć komputer ją widzi. Problem dla informatyka?",technologia,"https://geekweek.interia.pl/technologia/news-drukarka-nie-drukuje-choc-komputer-ja-widzi-problem-dla-info,nId,7776999",Technologia
Chińczycy sami budują drony kamikadze dla Rosji. USA wymierzają karę,technologia,"https://geekweek.interia.pl/militaria/news-chinczycy-sami-buduja-drony-kamikadze-dla-rosji-usa-wymierza,nId,7838735",Militaria
Zamień salon w kino. Jaki projektor wybrać do domu?,technologia,"https://geekweek.interia.pl/technologia/news-zamien-salon-w-kino-jaki-projektor-wybrac-do-domu,nId,7833870",Technologia
"Haven-2 to nowa stacja kosmiczna, która może zastąpić ISS",technologia,"https://geekweek.interia.pl/technologia/news-haven-2-to-nowa-stacja-kosmiczna-ktora-moze-zastapic-iss,nId,7836864",Technologia
mDowód w aplikacji mObywatel hitem. Mają go miliony Polaków,technologia,"https://geekweek.interia.pl/technologia/news-mdowod-w-aplikacji-mobywatel-hitem-maja-go-miliony-polakow,nId,7838484",Technologia
"YouTube szykuje nową płatną subskrypcję, która ma... reklamy",technologia,"https://geekweek.interia.pl/technologia/news-youtube-szykuje-nowa-platna-subskrypcje-ktora-ma-reklamy,nId,7838602",Technologia
Jest praca w bazie US Army w Polsce. Płacą w dolarach,technologia,"https://geekweek.interia.pl/militaria/news-jest-praca-w-bazie-us-army-w-polsce-placa-w-dolarach,nId,7838510",Militaria
Disney+ drożeje w Polsce. Nowy cennik już obowiązuje,technologia,"https://geekweek.interia.pl/technologia/news-disney-drozeje-w-polsce-nowy-cennik-juz-obowiazuje,nId,7838555",Technologia
Co z abonamentem RTV w 2025 roku? Właśnie ujawniono nowe stawki,technologia,"https://geekweek.interia.pl/technologia/news-co-z-abonamentem-rtv-w-2025-roku-wlasnie-ujawniono-nowe-staw,nId,7838521",Technologia
"Damy wszystko, będzie Pan zadowolony. To ""ostateczny zbieracz dronów""",technologia,"https://geekweek.interia.pl/militaria/news-damy-wszystko-bedzie-pan-zadowolony-to-ostateczny-zbieracz-d,nId,7836795",Militaria
Największy pożeracz prądu. To nie pralka i nie telewizor,technologia,"https://geekweek.interia.pl/technologia/news-najwiekszy-pozeracz-pradu-to-nie-pralka-i-nie-telewizor,nId,7837767",Technologia
Komu skuter z działkiem? Nietypowa Vespa na sprzedaż,technologia,"https://geekweek.interia.pl/militaria/news-komu-skuter-z-dzialkiem-nietypowa-vespa-na-sprzedaz,nId,7835425",Militaria
Zaginiony statek Shackletona. HMS Endurance w spektakularnych szczegółach ,technologia,"https://geekweek.interia.pl/technologia/news-zaginiony-statek-shackletona-hms-endurance-w-spektakularnych,nId,7833939",Technologia
E-paragon w Biedronce miał być eko. Papier z kasy nadal leci,technologia,"https://geekweek.interia.pl/technologia/news-e-paragon-w-biedronce-mial-byc-eko-papier-z-kasy-nadal-leci,nId,7837761",Technologia
A ostrzegali! Korea Północna wysadza drogi na granicy z Południem,technologia,"https://geekweek.interia.pl/militaria/news-a-ostrzegali-korea-polnocna-wysadza-drogi-na-granicy-z-polud,nId,7836977",Militaria
Nowy mObywatel będzie ważny w krajach UE. Podano termin,technologia,"https://geekweek.interia.pl/technologia/news-nowy-mobywatel-bedzie-wazny-w-krajach-ue-podano-termin,nId,7836959",Technologia
Awaria systemu BLIK. Miliony klientów bez dostępu do usługi,technologia,"https://geekweek.interia.pl/technologia/news-awaria-systemu-blik-miliony-klientow-bez-dostepu-do-uslugi,nId,7837490",Technologia
Święto marynarki wojennej. Rozpoczęto budowę kolejnego okrętu ,technologia,"https://geekweek.interia.pl/militaria/news-swieto-marynarki-wojennej-rozpoczeto-budowe-kolejnego-okretu,nId,7836898",Militaria
"Koniec Leopardów w Ukrainie, nie będzie też Taurusów. Niemcy mówią ""stop""",technologia,"https://geekweek.interia.pl/militaria/news-koniec-leopardow-w-ukrainie-nie-bedzie-tez-taurusow-niemcy-m,nId,7836761",Militaria
Android 15 do pobrania. Google udostępnia aktualizacje na Pixele,technologia,"https://geekweek.interia.pl/technologia/news-android-15-do-pobrania-google-udostepnia-aktualizacje-na-pix,nId,7836918",Technologia
Nowy iPad Mini z Apple Intelligence już jest. Znamy polskie ceny,technologia,"https://geekweek.interia.pl/technologia/news-nowy-ipad-mini-z-apple-intelligence-juz-jest-znamy-polskie-c,nId,7836893",Technologia
Sikorsky zmieni Black Hawki w drony. Właśnie dostał na to 6 mln USD,technologia,"https://geekweek.interia.pl/technologia/news-sikorsky-zmieni-black-hawki-w-drony-wlasnie-dostal-na-to-6-m,nId,7836264",Technologia
Osiem wyjątkowych samolotów P-8A Poseidon dla sąsiada Polski,technologia,"https://geekweek.interia.pl/militaria/news-osiem-wyjatkowych-samolotow-p-8a-poseidon-dla-sasiada-polski,nId,7836681",Militaria
Ukraina zazdrości Izraelowi systemów obrony THAAD,technologia,"https://geekweek.interia.pl/kosmos/news-ukraina-zazdrosci-izraelowi-systemow-obrony-thaad,nId,7836661",Kosmos
Wielki wróg Rosji pręży muskuły swoimi potężnymi maszynami,technologia,"https://geekweek.interia.pl/militaria/news-wielki-wrog-rosji-prezy-muskuly-swoimi-poteznymi-maszynami,nId,7836471",Militaria
Sukces Rosjan. Drugi raz trafili nowoczesną artylerię,technologia,"https://geekweek.interia.pl/militaria/news-sukces-rosjan-drugi-raz-trafili-nowoczesna-artylerie,nId,7836169",Militaria
Polak znalazł skarb. Niezwykle cenna złota moneta,technologia,"https://geekweek.interia.pl/historia/news-polak-znalazl-skarb-niezwykle-cenna-zlota-moneta,nId,7836079",Historia
Chińczycy użyli komputerów kwantowych do złamania wojskowego szyfrowania ,technologia,"https://geekweek.interia.pl/technologia/news-chinczycy-uzyli-komputerow-kwantowych-do-zlamania-wojskowego,nId,7836100",Technologia
Rosjanie atakują na „wózkach golfowych”. Żołnierze w desperacji,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-atakuja-na-wozkach-golfowych-zolnierze-w-desperacji,nId,7836027",Militaria
Podróżujesz Pendolino? PKP Intercity wprowadziło ważną zmianę,technologia,"https://geekweek.interia.pl/technologia/news-podrozujesz-pendolino-pkp-intercity-wprowadzilo-wazna-zmiane,nId,7836144",Technologia
Dell dostaje kilka mln zł kary od UOKiK. Działania ograniczały konkurencję,technologia,"https://geekweek.interia.pl/technologia/news-dell-dostaje-kilka-mln-zl-kary-od-uokik-dzialania-ograniczal,nId,7836036",Technologia
"Ukraiński ""Wampir"" na polowaniu. Zjada rosyjskie drony",technologia,"https://geekweek.interia.pl/militaria/news-ukrainski-wampir-na-polowaniu-zjada-rosyjskie-drony,nId,7835527",Militaria
"Starship okiem ekspertki z Polski. ""Kolejny próg dla człowieka w kosmosie""",technologia,"https://geekweek.interia.pl/technologia/news-starship-okiem-ekspertki-z-polski-kolejny-prog-dla-czlowieka,nId,7835996",Technologia
Rosjanie mają nowe drony. Ten Shahed ma niszczyć wyrzutnie HIMARS,technologia,"https://geekweek.interia.pl/technologia/news-rosjanie-maja-nowe-drony-ten-shahed-ma-niszczyc-wyrzutnie-hi,nId,7835937",Technologia
Supertajny samolot USA obserwuje ruchy Rosjan,technologia,"https://geekweek.interia.pl/militaria/news-supertajny-samolot-usa-obserwuje-ruchy-rosjan,nId,7835862",Militaria
Prochy czterech prezydentów krążą po ziemskiej orbicie,technologia,"https://geekweek.interia.pl/kosmos/news-prochy-czterech-prezydentow-kraza-po-ziemskiej-orbicie,nId,7835835",Kosmos
Ukraińcy chwalą się niemieckimi wyrzutniami. Gromią Rosjan,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-chwala-sie-niemieckimi-wyrzutniami-gromia-rosjan,nId,7835392",Militaria
Pora zastrzec numer PESEL. Rośnie liczba wyłudzeń kredytów,technologia,"https://geekweek.interia.pl/technologia/news-pora-zastrzec-numer-pesel-rosnie-liczba-wyludzen-kredytow,nId,7835203",Technologia
Pierwszy raz pojawił się na niebie. Panika wśród Rosjan,technologia,"https://geekweek.interia.pl/militaria/news-pierwszy-raz-pojawil-sie-na-niebie-panika-wsrod-rosjan,nId,7835799",Militaria
"Dwie osoby ""rozmawiają"" ze sobą w snach. To jak ""Incepcja"", tylko naprawdę",technologia,"https://geekweek.interia.pl/technologia/news-dwie-osoby-rozmawiaja-ze-soba-w-snach-to-jak-incepcja-tylko,nId,7835308",Technologia
Test AirPods 4 z ANC. Jak sprawują się nowe słuchawki bezprzewodowe Apple?,technologia,"https://geekweek.interia.pl/technologia/news-test-airpods-4-z-anc-jak-sprawuja-sie-nowe-sluchawki-bezprze,nId,7834361",Technologia
"Nad Polską pojawił się ogromny dron, który szpiegował Rosjan",technologia,"https://geekweek.interia.pl/militaria/news-nad-polska-pojawil-sie-ogromny-dron-ktory-szpiegowal-rosjan,nId,7835286",Militaria
Apple szykuje nowe produkty. Jeden z nich może być zaskoczeniem,technologia,"https://geekweek.interia.pl/technologia/news-apple-szykuje-nowe-produkty-jeden-z-nich-moze-byc-zaskoczeni,nId,7835304",Technologia
TikTok ma negatywny wpływ na młodzież? Platforma stara się bronić,technologia,"https://geekweek.interia.pl/technologia/news-tiktok-ma-negatywny-wplyw-na-mlodziez-platforma-stara-sie-br,nId,7835247",Technologia
"Sukces SpaceX. Starship poleciał, booster odzyskany. Jest komentarz NASA",technologia,"https://geekweek.interia.pl/technologia/news-sukces-spacex-starship-polecial-booster-odzyskany-jest-komen,nId,7835253",Technologia
Już są na Ukrainie. To potężne pociski AIM-9X dla F-16,technologia,"https://geekweek.interia.pl/militaria/news-juz-sa-na-ukrainie-to-potezne-pociski-aim-9x-dla-f-16,nId,7834627",Militaria
Android czy iOS - co warto wybrać? Poznaj wady i zalety,technologia,"https://geekweek.interia.pl/technologia/news-android-czy-ios-co-warto-wybrac-poznaj-wady-i-zalety,nId,7833922",Technologia
Concorde XXI wieku coraz bliżej. XB-1 z nowym rekordem ,technologia,"https://geekweek.interia.pl/technologia/news-concorde-xxi-wieku-coraz-blizej-xb-1-z-nowym-rekordem,nId,7833911",Technologia
Najnowsze czołgi i pociski Rosji pojawiły się w USA,technologia,"https://geekweek.interia.pl/militaria/news-najnowsze-czolgi-i-pociski-rosji-pojawily-sie-w-usa,nId,7834602",Militaria
Potężny niemiecki pocisk Taurus zniszczył podziemny schron,technologia,"https://geekweek.interia.pl/militaria/news-potezny-niemiecki-pocisk-taurus-zniszczyl-podziemny-schron,nId,7834570",Militaria
Bardziej wyrafinowane modele AI częściej kłamią. Nowe badanie,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-bardziej-wyrafinowane-modele-ai-czesciej-klamia-nowe-badanie,nId,7832281",Sztuczna inteligencja
"Tanie, lekkie i zabójcze. Amerykańscy marines mają przy sobie nową broń",technologia,"https://geekweek.interia.pl/technologia/news-tanie-lekkie-i-zabojcze-amerykanscy-marines-maja-przy-sobie,nId,7833709",Technologia
Apple TV+ łączy się z Amazon Prime Video,technologia,"https://geekweek.interia.pl/technologia/news-apple-tv-laczy-sie-z-amazon-prime-video,nId,7833721",Technologia
Milton uchwycony w jakości 4K z kosmosu. Huragan jest ogromny,technologia,"https://geekweek.interia.pl/technologia/news-milton-uchwycony-w-jakosci-4k-z-kosmosu-huragan-jest-ogromny,nId,7833691",Technologia
Cybercab i Robovan zaprezentowane. Tesla ujawnia auta przyszłości,technologia,"https://geekweek.interia.pl/technologia/news-cybercab-i-robovan-zaprezentowane-tesla-ujawnia-auta-przyszl,nId,7833640",Technologia
"Rosja zapowiada masową produkcję ""nowoczesnego"" karabinu. AM-17 pamięta 1975 r.",technologia,"https://geekweek.interia.pl/militaria/news-rosja-zapowiada-masowa-produkcje-nowoczesnego-karabinu-am-17,nId,7833565",Militaria
Na wschodzie Ukrainy pojawiają się ogromne tuby,technologia,"https://geekweek.interia.pl/technologia/news-na-wschodzie-ukrainy-pojawiaja-sie-ogromne-tuby,nId,7833471",Technologia
Ukraińcy pokazali potężną polską broń. Sieje postrach wśród Rosjan,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-pokazali-potezna-polska-bron-sieje-postrach-wsrod-r,nId,7833452",Militaria
Prototypowy samolot wystartował z Ukrainy i wylądował w Polsce,technologia,"https://geekweek.interia.pl/lotnictwo/news-prototypowy-samolot-wystartowal-z-ukrainy-i-wyladowal-w-pols,nId,7833402",Lotnictwo
Wyrzutnie Homar-K dla Wojska Polskiego. Pokazano nocny transport,technologia,"https://geekweek.interia.pl/militaria/news-wyrzutnie-homar-k-dla-wojska-polskiego-pokazano-nocny-transp,nId,7832866",Militaria
Polskie pociągi jadą do Austrii i Czech. PKP Intercity wznawia połączenia,technologia,"https://geekweek.interia.pl/technologia/news-polskie-pociagi-jada-do-austrii-i-czech-pkp-intercity-wznawi,nId,7832894",Technologia
Rewolucja w paszportach i dowodach osobistych. Ministerstwo komentuje,technologia,"https://geekweek.interia.pl/technologia/news-rewolucja-w-paszportach-i-dowodach-osobistych-ministerstwo-k,nId,7831998",Technologia
Wykonujesz ten zawód? Sztuczna inteligencja nie zabierze ci pracy,technologia,"https://geekweek.interia.pl/technologia/news-wykonujesz-ten-zawod-sztuczna-inteligencja-nie-zabierze-ci-p,nId,7832848",Technologia
Rosja: Mamy sposób na Leopardy. Sześć w cztery miesiące!,technologia,"https://geekweek.interia.pl/technologia/news-rosja-mamy-sposob-na-leopardy-szesc-w-cztery-miesiace,nId,7832707",Technologia
Polska broń ciągle dominuje na froncie. Dostała ulepszenia,technologia,"https://geekweek.interia.pl/militaria/news-polska-bron-ciagle-dominuje-na-froncie-dostala-ulepszenia,nId,7832137",Militaria
Mocne słowa ukraińskiego MON pod adresem Polski. W tle Kraby,technologia,"https://geekweek.interia.pl/militaria/news-mocne-slowa-ukrainskiego-mon-pod-adresem-polski-w-tle-kraby,nId,7832646",Militaria
mObywatel dostaje garść nowości. Wśród nich nowe opcje dla kierowców,technologia,"https://geekweek.interia.pl/technologia/news-mobywatel-dostaje-garsc-nowosci-wsrod-nich-nowe-opcje-dla-ki,nId,7832132",Technologia
Ukraińcy dostarczeni na front amerykańskimi śmigłowcami CH-47 Chinook,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-dostarczeni-na-front-amerykanskimi-smiglowcami-ch-4,nId,7832607",Militaria
Na Marsa polecimy rakietą z napędem jądrowym? Jest pewien problem,technologia,"https://geekweek.interia.pl/technologia/news-na-marsa-polecimy-rakieta-z-napedem-jadrowym-jest-pewien-pro,nId,7832096",Technologia
USA i Japonia wspólnie budują najpotężniejszą broń na Ziemi,technologia,"https://geekweek.interia.pl/militaria/news-usa-i-japonia-wspolnie-buduja-najpotezniejsza-bron-na-ziemi,nId,7832583",Militaria
"Groźny SMS z Urzędu Skarbowego? Uważaj, to ściema",technologia,"https://geekweek.interia.pl/technologia/news-grozny-sms-z-urzedu-skarbowego-uwazaj-to-sciema,nId,7832246",Technologia
Masz tego Windowsa? Komputer możesz wyrzucić na śmieci,technologia,"https://geekweek.interia.pl/technologia/news-masz-tego-windowsa-komputer-mozesz-wyrzucic-na-smieci,nId,7832263",Technologia
Po co wkładać do zamrażarki kubek z monetą w środku? To sprytny trik,technologia,"https://geekweek.interia.pl/technologia/news-po-co-wkladac-do-zamrazarki-kubek-z-moneta-w-srodku-to-spryt,nId,7832141",Technologia
"Starship gotowy do 5. lotu. Elon Musk zapowiada, kiedy start rakiety SpaceX",technologia,"https://geekweek.interia.pl/technologia/news-starship-gotowy-do-5-lotu-elon-musk-zapowiada-kiedy-start-ra,nId,7832075",Technologia
Wlecieli w huragan Milton. Nagranie podbija sieć,technologia,"https://geekweek.interia.pl/lotnictwo/news-wlecieli-w-huragan-milton-nagranie-podbija-siec,nId,7832051",Lotnictwo
Ogromna eksplozja rozniosła się na froncie. Rosjanie użyli superbomby?,technologia,"https://geekweek.interia.pl/militaria/news-ogromna-eksplozja-rozniosla-sie-na-froncie-rosjanie-uzyli-su,nId,7831566",Militaria
Rosjanie wyciągnęli broń z czasów Stalina. Walczy pod kluczowym miastem,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-wyciagneli-bron-z-czasow-stalina-walczy-pod-kluczow,nId,7831949",Militaria
Amerykańska marynarka wojenna szuka rekrutów na Reddicie,technologia,"https://geekweek.interia.pl/internet/news-amerykanska-marynarka-wojenna-szuka-rekrutow-na-reddicie,nId,7831481",Internet
Cudowne pociski Putina zestrzelone nad Kijowem. Pomogła broń USA,technologia,"https://geekweek.interia.pl/militaria/news-cudowne-pociski-putina-zestrzelone-nad-kijowem-pomogla-bron,nId,7831818",Militaria
"Rosja pokazała swoją najpotężniejszą broń. ""Kilka minut do USA""",technologia,"https://geekweek.interia.pl/militaria/news-rosja-pokazala-swoja-najpotezniejsza-bron-kilka-minut-do-usa,nId,7831862",Militaria
Wleciał w huragan i pobił rekord. Niesamowite osiągnięcie,technologia,"https://geekweek.interia.pl/technologia/news-wlecial-w-huragan-i-pobil-rekord-niesamowite-osiagniecie,nId,7831462",Technologia
Myśliwce przechwyciły tajemniczy chiński dron. Wygląda niesamowicie,technologia,"https://geekweek.interia.pl/militaria/news-mysliwce-przechwycily-tajemniczy-chinski-dron-wyglada-niesam,nId,7831844",Militaria
Wielkie zmiany w CERN i Fermilab. Dotkną najważniejszych naukowców,technologia,"https://geekweek.interia.pl/technologia/news-wielkie-zmiany-w-cern-i-fermilab-dotkna-najwazniejszych-nauk,nId,7831593",Technologia
Zakazane słowo w przelewie. Tego nie wpisuj!,technologia,"https://geekweek.interia.pl/technologia/news-zakazane-slowo-w-przelewie-tego-nie-wpisuj,nId,7831502",Technologia
Nastolatek ustanowił rekord świata w Tetrisie na NES. Ostatni poziom,technologia,"https://geekweek.interia.pl/technologia/news-nastolatek-ustanowil-rekord-swiata-w-tetrisie-na-nes-ostatni,nId,7831314",Technologia
"Przeczytaj maile, które dostajesz teraz. 10 listopada duża zmiana",technologia,"https://geekweek.interia.pl/technologia/news-przeczytaj-maile-ktore-dostajesz-teraz-10-listopada-duza-zmi,nId,7831296",Technologia
Wielkie podwyżki cen prądu. Nie ma pieniędzy na ich zamrożenie,technologia,"https://geekweek.interia.pl/technologia/news-wielkie-podwyzki-cen-pradu-nie-ma-pieniedzy-na-ich-zamrozeni,nId,7831319",Technologia
"Znowu ucierpią cywile. Rosja rozmieszcza ""niewidzialne"" miny ",technologia,"https://geekweek.interia.pl/technologia/news-znowu-ucierpia-cywile-rosja-rozmieszcza-niewidzialne-miny,nId,7831197",Technologia
Tajemniczy samolot pojawił się nad Polską. Niezwykły widok,technologia,"https://geekweek.interia.pl/militaria/news-tajemniczy-samolot-pojawil-sie-nad-polska-niezwykly-widok,nId,7831253",Militaria
Dzieci bez telefonów w szkole. Rodzice utworzyli specjalny ruch,technologia,"https://geekweek.interia.pl/technologia/news-dzieci-bez-telefonow-w-szkole-rodzice-utworzyli-specjalny-ru,nId,7831354",Technologia
Ministerstwo Cyfryzacji zwraca się do Apple. Chodzi o ratowanie życia,technologia,"https://geekweek.interia.pl/technologia/news-ministerstwo-cyfryzacji-zwraca-sie-do-apple-chodzi-o-ratowan,nId,7831192",Technologia
Nowe fakty o cudownej broni Putina. To miała być tajemnica S-70,technologia,"https://geekweek.interia.pl/militaria/news-nowe-fakty-o-cudownej-broni-putina-to-miala-byc-tajemnica-s,nId,7831132",Militaria
Pierwszy amerykański czołg Abrams z rosyjskim pancerzem,technologia,"https://geekweek.interia.pl/militaria/news-pierwszy-amerykanski-czolg-abrams-z-rosyjskim-pancerzem,nId,7831033",Militaria
